processed_feature_name,mean_abs_shap,max_abs_shap,mean_signed_shap,shap_model_count,feature_name_clean,feature_family,nonzero_train_percent,importance_rank
num__frequent_psych_admitter_and_discharge_planning,0.0014507608290152138,0.001710491052334286,0.0005196442320606613,2,frequent_psych_admitter_and_discharge_planning,psychiatric_history,100.0,506
num__urea_nitrogen_lab_first_72h_max,0.0014486680433442119,0.0019337596604600549,-0.00014638384608161139,2,urea_nitrogen_lab_first_72h_max,lab_vital_hourly,6.210014635166214,507
num__num_outputevents,0.0014462490593275703,0.0017367815598845482,6.415135538147357e-05,2,num_outputevents,icu_care,100.0,508
num__num_recurrent_psych_diagnosis_groups,0.0014412819950806264,0.0016093173762783408,-0.00046432182511550903,2,num_recurrent_psych_diagnosis_groups,psychiatric_history,100.0,509
num__heart_rate_vital_first_value,0.001434871949757493,0.001876592286862433,3.639239596692822e-05,2,heart_rate_vital_first_value,lab_vital_hourly,100.0,510
num__spo2_vital_last_value,0.0014255630074054247,0.0017212379025295377,0.0001390148262219399,2,spo2_vital_last_value,lab_vital_hourly,0.28486305665900064,511
num__previous_ed_visits_30d,0.0014249422274823405,0.0015604430882847143,0.0008183862345671224,2,previous_ed_visits_30d,prior_utilisation,100.0,512
cat__admission_type_SURGICAL SAME DAY ADMISSION,0.0014239041729976417,0.0018721568631008267,0.00016575903402149563,2,admission_type_SURGICAL SAME DAY ADMISSION,demographic_admin,100.0,513
num__has_severe_mental_illness,0.0014108776834147409,0.0019828404225048393,0.00045600831557743635,2,has_severe_mental_illness,other,100.0,514
num__num_med_orders_with_duration,0.0014038896546012833,0.0014673208352178335,-7.326158059432492e-05,2,num_med_orders_with_duration,poe_late_order_pathway,100.0,515
num__elixhauser_chronic_pulmonary,0.001403548351699191,0.0014786042738705873,-8.618567701707119e-05,2,elixhauser_chronic_pulmonary,medical_comorbidity,100.0,516
num__emar_not_given_event_count,0.0013998876051875058,0.0016323757508565197,7.57762574848264e-05,2,emar_not_given_event_count,medication_emar_pharmacy,100.0,517
num__had_lockout_interval_order,0.0013988330837897051,0.001937215798534453,1.9472323422953488e-05,2,had_lockout_interval_order,poe_late_order_pathway,100.0,518
num__potassium_lab_min_value,0.0013927149497052344,0.0017704946221783757,0.00011554591037800088,2,potassium_lab_min_value,lab_vital_hourly,100.0,519
num__low_psych_marker_medical_instability_flag,0.00139260275440886,0.001622330297951388,-0.00018634633745725235,2,low_psych_marker_medical_instability_flag,psychiatric_history,100.0,520
num__late_routine_care_order_share_last_12h,0.001385313978872454,0.0016623827321216578,0.00013860563523629822,2,late_routine_care_order_share_last_12h,poe_late_order_pathway,100.0,521
num__creatinine_lab_first_24h_mean,0.0013830267659969996,0.0014344544519902013,0.0001198898825287003,2,creatinine_lab_first_24h_mean,lab_vital_hourly,100.0,522
num__mean_bp_noninvasive_vital_min_value,0.0013756341596205001,0.0014132812976979147,7.962254285367854e-05,2,mean_bp_noninvasive_vital_min_value,lab_vital_hourly,100.0,523
num__urea_nitrogen_lab_first_24h_max,0.0013754602178352626,0.0016890408005565405,2.970174812255103e-05,2,urea_nitrogen_lab_first_24h_max,lab_vital_hourly,61.03596069412502,524
num__wbc_lab_value_range,0.0013697011215676696,0.0015747335378209415,8.415361303096398e-05,2,wbc_lab_value_range,lab_vital_hourly,16.089274513903405,525
num__emar_total_delay_hours,0.0013695215012916066,0.001503744162619114,0.00013949763447618108,2,emar_total_delay_hours,medication_emar_pharmacy,100.0,526
cat__first_service_NSURG,0.001359472984979185,0.0013880233793897086,2.286464343649626e-05,2,first_service_NSURG,demographic_admin,100.0,527
num__had_social_work_case_management_order,0.0013585007405463746,0.001887441030703485,-4.4985587497409815e-05,2,had_social_work_case_management_order,poe_late_order_pathway,100.0,528
num__spo2_vital_relative_range,0.0013556224307963963,0.0016605610754315484,0.00012358005283283886,2,spo2_vital_relative_range,lab_vital_hourly,1.9966548191511602,529
num__sodium_lab_first_72h_max,0.001347152044344486,0.0014856249326840043,-0.00014658728465511764,2,sodium_lab_first_72h_max,lab_vital_hourly,1.251829395776709,530
num__emar_infusion_administration_count,0.001331478962142856,0.0013583963736891747,5.14800848982877e-05,2,emar_infusion_administration_count,medication_emar_pharmacy,100.0,531
num__glucose_lab_first_24h_count,0.0013295408830068306,0.001354231033474207,-3.0821273171377786e-05,2,glucose_lab_first_24h_count,lab_vital_hourly,100.0,532
cat__insurance_grouped_Private,0.0013200938794840993,0.0014952791389077902,-2.7433759251145448e-05,2,insurance_grouped_Private,demographic_admin,100.0,533
num__platelet_lab_first_24h_mean,0.0013166358025239802,0.0015667860687632157,-0.00020775322379702695,2,platelet_lab_first_24h_mean,lab_vital_hourly,100.0,534
cat__discharge_location_Unknown,0.00131266574043136,0.00135810358915478,0.00018877648755481774,2,discharge_location_Unknown,discharge_aftercare,100.0,535
num__high_drg_severity,0.0013046372127374375,0.002003382658585906,-0.00026301565489743887,2,high_drg_severity,medical_comorbidity,100.0,536
num__days_since_latest_body_measure_missing,0.0012977913849970852,0.001807224820367992,0.00024349748310108576,2,days_since_latest_body_measure_missing,other,100.0,537
num__heart_rate_72h_std,0.0012871778144288573,0.001619319544224394,0.00014011060516121664,2,heart_rate_72h_std,lab_vital_hourly,100.0,538
num__num_unique_order_providers_first_72h,0.001284274607585749,0.0013727059122174978,-0.00011496144803451804,2,num_unique_order_providers_first_72h,poe_late_order_pathway,100.0,539
num__num_oral_pharmacy_orders,0.001283513973385004,0.0019311023643240333,0.00011118197566158404,2,num_oral_pharmacy_orders,poe_late_order_pathway,100.0,540
num__sodium_lab_count,0.0012766797620393272,0.001610561018075781,0.00029201228303697897,2,sodium_lab_count,lab_vital_hourly,0.01933932678235417,541
num__creatinine_lab_first_24h_max,0.0012727030365242684,0.001805654144845903,-1.9342924065247666e-05,2,creatinine_lab_first_24h_max,lab_vital_hourly,100.0,542
num__has_liver_disease,0.0012686740017015302,0.0014442456171817708,-0.00017950658206093207,2,has_liver_disease,medical_comorbidity,100.0,543
num__late_medication_orders_last_6h,0.0012576042739252651,0.001365475356578827,-0.000134858619380367,2,late_medication_orders_last_6h,poe_late_order_pathway,100.0,544
num__facility_discharge_with_discharge_planning_flag,0.0012500534063211285,0.0019179361406713724,-0.00012990809714469317,2,facility_discharge_with_discharge_planning_flag,discharge_aftercare,100.0,545
num__mean_bp_noninvasive_vital_first_value,0.0012398767994076776,0.0016594275620417335,-7.606453357674183e-05,2,mean_bp_noninvasive_vital_first_value,lab_vital_hourly,100.0,546
num__num_change_dose_rate_inputevents,0.0012364486712502492,0.0018894757871527577,-0.00025303608291891695,2,num_change_dose_rate_inputevents,medication_emar_pharmacy,100.0,547
num__num_outputevents_last_24h_before_discharge,0.0012354426160632046,0.0020898413819149825,0.00011428729084484106,2,num_outputevents_last_24h_before_discharge,discharge_aftercare,100.0,548
num__mean_bp_noninvasive_72h_std,0.0012318815346953568,0.001611177111044526,-0.0001949713943503846,2,mean_bp_noninvasive_72h_std,other,100.0,549
num__late_medication_orders_last_12h,0.001229207360702629,0.001687301672063768,8.533959162342487e-05,2,late_medication_orders_last_12h,poe_late_order_pathway,100.0,550
num__emar_nonpsychotropic_not_given_count,0.0012253285214243927,0.0014149042202037767,6.78661783304288e-05,2,emar_nonpsychotropic_not_given_count,psychiatric_history,100.0,551
num__urea_nitrogen_lab_first_value,0.0012219089948055117,0.001266920706257224,3.501470428130541e-05,2,urea_nitrogen_lab_first_value,lab_vital_hourly,10.958080702487978,552
num__has_previous_hospital_admission,0.0012193210453042263,0.0012203318825486052,0.00022518683468730476,2,has_previous_hospital_admission,prior_utilisation,100.0,553
num__heart_rate_vital_max_value,0.0011996234567075853,0.001609984151587612,6.831405061843231e-05,2,heart_rate_vital_max_value,lab_vital_hourly,100.0,554
num__sodium_lab_first_24h_min,0.0011984231318104552,0.0014494402566924691,0.0001249632045305352,2,sodium_lab_first_24h_min,lab_vital_hourly,0.08258415220572862,555
num__late_orders_without_self_harm_flag,0.0011974151694141876,0.0017429225845262408,0.0006355182158854279,2,late_orders_without_self_harm_flag,psychiatric_history,100.0,556
cat__last_service_OBS,0.0011973150387465826,0.001453811214037959,-0.000313468222724026,2,last_service_OBS,demographic_admin,100.0,557
num__service_change_last_24h_before_discharge_flag,0.0011922339936300684,0.0014451438328251243,0.00015019266264668034,2,service_change_last_24h_before_discharge_flag,discharge_aftercare,0.01777127325946059,558
cat__insurance_grouped_Medicaid,0.0011855582638398239,0.0016037534669482067,0.00022632926673142568,2,insurance_grouped_Medicaid,demographic_admin,100.0,559
cat__discharge_location_AGAINST ADVICE,0.0011836498831783782,0.0017151850220585964,-4.510245622739732e-05,2,discharge_location_AGAINST ADVICE,discharge_aftercare,100.0,560
cat__discharge_season_winter,0.0011806247440908843,0.0013060396304354072,-5.1572232593122416e-05,2,discharge_season_winter,discharge_aftercare,100.0,561
num__spo2_72h_std,0.0011792114760236039,0.0014498592354357243,-7.532937806304536e-05,2,spo2_72h_std,lab_vital_hourly,2.3980765210119173,562
num__creatinine_lab_first_72h_max,0.0011694329481861877,0.0014981456333771348,-2.099236052101333e-05,2,creatinine_lab_first_72h_max,lab_vital_hourly,100.0,563
num__num_no_barcode_med_admins,0.0011685650665047651,0.0013339531113794217,-8.313563974016825e-05,2,num_no_barcode_med_admins,medication_emar_pharmacy,100.0,564
num__elixhauser_liver_disease,0.0011674514756522657,0.0019128513522446156,-0.00012061556544419831,2,elixhauser_liver_disease,medical_comorbidity,100.0,565
num__respiratory_rate_vital_mean_value,0.0011655277135646665,0.001589582086234306,0.0002908154003708134,2,respiratory_rate_vital_mean_value,lab_vital_hourly,13.325318837549654,566
num__late_psych_safety_orders_last_12h,0.0011640833657867843,0.0016507433028891683,9.432839558140899e-05,2,late_psych_safety_orders_last_12h,psychiatric_history,100.0,567
num__late_order_type_diversity_last_12h,0.0011601796620500605,0.0016758976271376014,0.00047883458260488006,2,late_order_type_diversity_last_12h,poe_late_order_pathway,100.0,568
num__elixhauser_drug_abuse,0.001150104284783858,0.0011843802640214562,-5.347006189688867e-05,2,elixhauser_drug_abuse,medication_emar_pharmacy,100.0,569
num__late_clinical_order_count_last_6h,0.0011500605232301164,0.001356388907879591,0.00010088560249152985,2,late_clinical_order_count_last_6h,poe_late_order_pathway,100.0,570
num__has_other_psych_diagnosis,0.001148566030094067,0.002151627792045474,3.757821841706756e-05,2,has_other_psych_diagnosis,psychiatric_history,100.0,571
num__elixhauser_valvular_disease,0.0011413462562969252,0.0012630559504032135,-8.624822626607839e-05,2,elixhauser_valvular_disease,medical_comorbidity,100.0,572
num__previous_weight_kg_before_admission_filled,0.001137603939318227,0.0012591020204126835,1.9220594853962253e-05,2,previous_weight_kg_before_admission_filled,prior_utilisation,100.0,573
num__has_cognitive_delirium,0.0011375345988665069,0.001382689573802054,0.0001459503458819526,2,has_cognitive_delirium,lab_vital_hourly,100.0,574
num__previous_bmi_before_admission_filled,0.0011365805404035582,0.0013706517640050913,-0.00016264067754188021,2,previous_bmi_before_admission_filled,prior_utilisation,100.0,575
num__glucose_lab_first_72h_count,0.00113521070952938,0.0015473739460565347,-0.0003462498029632537,2,glucose_lab_first_72h_count,lab_vital_hourly,100.0,576
num__blood_culture_positive,0.0011317332685301996,0.0012099590385332704,2.7757190603354293e-05,2,blood_culture_positive,other,100.0,577
num__num_prn_psychotropic_orders,0.0011284525391285789,0.0011714062423656725,1.266656230784325e-05,2,num_prn_psychotropic_orders,psychiatric_history,100.0,578
num__num_fall_mobility_chart_events,0.0011260991143543773,0.0015562699377567578,-4.154829701082227e-05,2,num_fall_mobility_chart_events,other,100.0,579
num__urea_nitrogen_lab_first_72h_min,0.0011249590049814532,0.0011337650939822197,9.027620773381294e-05,2,urea_nitrogen_lab_first_72h_min,lab_vital_hourly,45.128580388877275,580
num__age_65plus_x_elixhauser_group_count,0.0011131271204536017,0.0012925047560775988,7.5049820160219815e-06,2,age_65plus_x_elixhauser_group_count,medical_comorbidity,100.0,581
num__transfer_from_hospital_x_high_comorbidity,0.0011128585754498108,0.001386979827657342,0.0001983391399696573,2,transfer_from_hospital_x_high_comorbidity,demographic_admin,3.6587915534183564,582
num__creatinine_lab_first_value,0.0011115750633686856,0.0014672430697828531,-5.6978657916371396e-05,2,creatinine_lab_first_value,lab_vital_hourly,100.0,583
cat__first_service_TRAUM,0.0011086789533711454,0.0014290869003161788,-7.655724739538181e-05,2,first_service_TRAUM,demographic_admin,100.0,584
num__safety_order_activity_duration_hours,0.0011029905266194677,0.0018327708821743727,0.00026629403807101605,2,safety_order_activity_duration_hours,poe_late_order_pathway,8.544323646247125,585
num__systolic_bp_noninvasive_vital_max_value,0.0010958373783942332,0.0013469127006828785,0.00021711502682678015,2,systolic_bp_noninvasive_vital_max_value,lab_vital_hourly,0.7976165586452018,586
num__aftercare_quality_score,0.0010954178374368195,0.0011398918168834336,0.00016352116024573134,2,aftercare_quality_score,discharge_aftercare,100.0,587
num__num_verified_pharmacy_orders,0.0010877045021399248,0.0012338936794549227,0.00020409528744007711,2,num_verified_pharmacy_orders,poe_late_order_pathway,100.0,588
num__has_heart_failure,0.0010861521293079107,0.0015755993081256747,0.000288196585674631,2,has_heart_failure,lab_vital_hourly,100.0,589
num__late_clinical_order_count_last_12h,0.0010759480082286612,0.0010847367847051652,-0.00012905519832038837,2,late_clinical_order_count_last_12h,poe_late_order_pathway,100.0,590
num__previous_admission_had_discharge_planning_order,0.0010741929251964258,0.0011714294009437895,-2.2299607596684314e-05,2,previous_admission_had_discharge_planning_order,prior_utilisation,100.0,591
num__height_change_recent_filled,0.0010684102449932196,0.0012519789445014791,-2.141858956220788e-05,2,height_change_recent_filled,prior_utilisation,100.0,592
num__urea_nitrogen_lab_value_change,0.0010654944388957684,0.0011376412585377693,-8.552006862252502e-05,2,urea_nitrogen_lab_value_change,lab_vital_hourly,25.319882918670288,593
num__num_careunit_transfers,0.0010650726485236526,0.0012233663901096167,5.806964970302886e-05,2,num_careunit_transfers,icu_care,100.0,594
cat__race_BLACK/AFRICAN AMERICAN,0.0010645412572274512,0.001184187252090604,4.3657620530902065e-05,2,race_BLACK/AFRICAN AMERICAN,demographic_admin,100.0,595
num__suspected_infection_flag,0.0010642507866234858,0.001330563798546791,4.780623142979606e-05,2,suspected_infection_flag,other,0.018293957767091786,596
num__home_discharge_without_medication_or_followup_plan_flag,0.0010605336740837604,0.0013830094831064343,0.0003176661216088649,2,home_discharge_without_medication_or_followup_plan_flag,discharge_aftercare,100.0,597
num__mean_bp_arterial_vital_last_value,0.0010494452172560274,0.0011752585470947681,0.00019602019907358838,2,mean_bp_arterial_vital_last_value,lab_vital_hourly,100.0,598
num__elixhauser_fluid_electrolyte,0.0010391464372525665,0.0011132972844665357,-5.86959205714983e-05,2,elixhauser_fluid_electrolyte,medical_comorbidity,100.0,599
num__late_admin_aftercare_order_count_last_12h,0.0010301924097997398,0.0014287064550444484,0.0002673501488841116,2,late_admin_aftercare_order_count_last_12h,discharge_aftercare,100.0,600
num__max_oxygen_flow_rate,0.0010230041446419682,0.0013104755058464162,-1.598358859258442e-05,2,max_oxygen_flow_rate,lab_vital_hourly,100.0,601
num__sodium_lab_first_72h_count,0.0010091589213022047,0.0013909945264458656,-2.44429382317613e-05,2,sodium_lab_first_72h_count,lab_vital_hourly,0.38678653564708343,602
num__spo2_vital_first_value,0.0009985862570104332,0.0011293519055470824,-9.641590836410377e-05,2,spo2_vital_first_value,lab_vital_hourly,0.12021743675517459,603
num__late_discharge_hour_with_late_orders_flag,0.0009947646434942665,0.0010437740646418992,0.00010180958830153207,2,late_discharge_hour_with_late_orders_flag,discharge_aftercare,100.0,604
num__mean_bp_noninvasive_72h_observed_hours,0.000991638756607427,0.001229783520102501,-1.2854003833757966e-05,2,mean_bp_noninvasive_72h_observed_hours,demographic_admin,100.0,605
cat__hospital_los_category_3-7 days,0.0009908398904008755,0.0011340058640781719,-2.031885457573617e-05,2,hospital_los_category_3-7 days,demographic_admin,100.0,606
num__potassium_lab_first_72h_count,0.000985523469739067,0.0012050472767882693,5.3106117010142816e-05,2,potassium_lab_first_72h_count,lab_vital_hourly,100.0,607
num__home_discharge_without_followup_order_flag,0.0009820595221122761,0.0013156295894634045,0.00012221576871995207,2,home_discharge_without_followup_order_flag,discharge_aftercare,100.0,608
num__previous_height_cm_before_admission_filled,0.000980280249367919,0.001026341627328627,7.447226937696419e-05,2,previous_height_cm_before_admission_filled,prior_utilisation,100.0,609
num__mean_bp_arterial_vital_max_value,0.0009793398224035152,0.0009857797454546884,3.8219266111849036e-05,2,mean_bp_arterial_vital_max_value,lab_vital_hourly,100.0,610
num__num_order_provider_changes,0.0009793080939712014,0.0010259057098601036,0.00018365372317164947,2,num_order_provider_changes,poe_late_order_pathway,100.0,611
num__num_consult_orders,0.0009770650856697526,0.0010602144757285714,0.00011197518453548421,2,num_consult_orders,poe_late_order_pathway,100.0,612
num__mean_bp_noninvasive_vital_value_range,0.0009754519279822624,0.001082613249309361,-3.643566495785441e-05,2,mean_bp_noninvasive_vital_value_range,lab_vital_hourly,100.0,613
